mfh_id,official_name,normalized_name,alias_names,alias_pinyin,source_batch,source_year,announcement_no,restriction_note,source_url,status,search_term,herb_id,herb_link,herb_pinyin_name,herb_chinese_name,herb_english_name,herb_latin_name
MFH0031,花椒,花椒,花椒,HUA JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,HUA JIAO,HERB005597,/Detail/?v=HERB005597&label=Herb,TUO YUAN YE HUA JIAO,椭圆叶花椒,Ellipticleaf Pricklyash,Zanthoxylum ovalifolium
MFH0031,花椒,花椒,花椒,HUA JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,HUA JIAO,HERB006461,/Detail/?v=HERB006461&label=Herb,YE HUA JIAO GEN,野花椒根,Flatspine Pricklyash Root,Zanthoxylum simulans
MFH0031,花椒,花椒,花椒,HUA JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,HUA JIAO,HERB006462,/Detail/?v=HERB006462&label=Herb,YE HUA JIAO PI,野花椒皮,Flatspine Pricklyash Bark,Zanthoxylum simulans
MFH0031,花椒,花椒,花椒,HUA JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,HUA JIAO,HERB006463,/Detail/?v=HERB006463&label=Herb,YE HUA JIAO YE,野花椒叶,Flatspine Pricklyash Leaf,Zanthoxylum simulans
MFH0032,赤小豆,赤小豆,赤小豆,CHI XIAO DOU,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,CHI XIAO DOU,HERB000806,/Detail/?v=HERB000806&label=Herb,CHI XIAO DOU,赤小豆,Rice Bean,Semen Phaseoli
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB000707,/Detail/?v=HERB000707&label=Herb,CHANG SHENG TIE JIAO JUE,长生铁角蕨,Prolongated Spleenwort,Asplenium prolongatum
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB001564,/Detail/?v=HERB001564&label=Herb,E JIAO,阿胶,Donkey hide gelatin,Colla Corii Asini
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB005002,/Detail/?v=HERB005002&label=Herb,SHEN LIE YE JIAO HAO,NA,Deep-lobed-leaf Incarvillea,Incarvillea dissectifoliola
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB005498,/Detail/?v=HERB005498&label=Herb,TIE JIAO JUE YU TAI,NA,NA,Plagiochila asplenioides
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB006091,/Detail/?v=HERB006091&label=Herb,XIAO GUO YE JIAO,小果野蕉,Acuminate Banana,Musa acuminata
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB006468,/Detail/?v=HERB006468&label=Herb,YE JIAO TENG,夜交藤,Tuber Fleeceflower Stem,Polygonum multiflorum
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB007130,/Detail/?v=HERB007130&label=Herb,ZHU YE JIAO,竹叶椒,Bambooleaf Pricklyash,Zanthoxylum planispinum
MFH0033,阿胶,阿胶,阿胶,E JIAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,E JIAO,HERB007131,/Detail/?v=HERB007131&label=Herb,ZHU YE JIAO GEN,竹叶椒根,Bambooleaf Pricklyash Root,Zanthoxylum planispinum
MFH0034,鸡内金,鸡内金,鸡内金,JI NEI JIN,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,JI NEI JIN,HERB002690,/Detail/?v=HERB002690&label=Herb,JI NEI JIN,鸡内金,Chicken’s Gizzard Endothelium,Gallus gallus domesticus
MFH0035,麦芽,麦芽,麦芽,MAI YA,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,MAI YA,HERB000745,/Detail/?v=HERB000745&label=Herb,CHAO MAI YA,炒麦芽,Prepared Germinated Barley,Fructus Hordei germinatus Preparata
MFH0035,麦芽,麦芽,麦芽,MAI YA,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,MAI YA,HERB002859,/Detail/?v=HERB002859&label=Herb,JIAO MAI YA,焦麦芽,Charred Malt,Fructus Hordei germinatus Preparata
MFH0035,麦芽,麦芽,麦芽,MAI YA,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,MAI YA,HERB003715,/Detail/?v=HERB003715&label=Herb,MAI YA,麦芽,Germited Barley,Fructus Hordei Germitus
MFH0035,麦芽,麦芽,麦芽,MAI YA,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,MAI YA,HERB003716,/Detail/?v=HERB003716&label=Herb,MAI YA QU,麦芽麯,Barley Leaven,Massa Fermentata Hordei Germinatus
MFH0036,昆布,昆布,昆布,KUN BU,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,KUN BU,HERB002223,/Detail/?v=HERB002223&label=Herb,HEI KUN BU,黑昆布,Tangle Thallus,Ecklonia kurome
MFH0036,昆布,昆布,昆布,KUN BU,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,KUN BU,HERB003210,/Detail/?v=HERB003210&label=Herb,KUN BU,昆布,Kelp or Tangle,Thallus Lamiriae
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000053,/Detail/?v=HERB000053&label=Herb,AI SAI E BI YA ZAO,NA,Ethiopian Jujube,Zizyphus abyssinica
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000154,/Detail/?v=HERB000154&label=Herb,BA XI ZONG ZAO,NA,Brazilian Brown Alga Dictyota pfaffii,Dictyota pfaffii
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000343,/Detail/?v=HERB000343&label=Herb,BANG YE JUE ZAO,棒叶蕨藻,Howe,Caulerpa sertularioides
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000426,/Detail/?v=HERB000426&label=Herb,BI LU MIAN ZAO ER,NA,Peru Squill,Scilla peruviana
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000540,/Detail/?v=HERB000540&label=Herb,BO YE WANG YI ZAO,NA,NA,Hydroclathrus tenuis
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000764,/Detail/?v=HERB000764&label=Herb,CHAO ZAO REN,炒枣仁,Prepared Spine Date Seed,Semen Ziziphi Spinosae Preparata
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000947,/Detail/?v=HERB000947&label=Herb,HAI XING ZHI GUAN ZAO,NA,HAI YUN,Nemacystus decipiens [Syn. Mesogloea decipiens
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000952,/Detail/?v=HERB000952&label=Herb,CONG LI ZAO,丛粒藻,NA,Botryococcus braunii
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB000983,/Detail/?v=HERB000983&label=Herb,CU SHENG AO DING ZAO,NA,Cluster Concave-top Alga,Laurencia caespitosa
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001164,/Detail/?v=HERB001164&label=Herb,DA ZAO,大枣,Jujube Chinese date,Fructus Zizyphi Jujubae
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001165,/Detail/?v=HERB001165&label=Herb,DA ZAO JIA,大皂荚,Gleditsiae Fructus,NA
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001203,/Detail/?v=HERB001203&label=Herb,DAN ZHONG ZAO JIA,NA,Monoseed Honeylocust,Gleditsia monosperma
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001277,/Detail/?v=HERB001277&label=Herb,DI ZHONG HAI ZONG HAI ZAO,NA,Mediterranean Brown Alga Dilophus ligulatus,Dilophus ligulatus
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001470,/Detail/?v=HERB001470&label=Herb,DUN XING AO DING ZAO,钝形凹顶藻,Blunt Concave-top Alga,Laurencia obtusa
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001589,/Detail/?v=HERB001589&label=Herb,ER JIAO DUO JIA ZAO,二角多甲藻,NA,Peridinium bipes
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001658,/Detail/?v=HERB001658&label=Herb,FEI ZAO CAO,肥皂草,Soapwort,Saponaria officinalis
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB001819,/Detail/?v=HERB001819&label=Herb,GAO AO DING ZAO,NA,High Concave-top Alga,Laurencia elata
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002040,/Detail/?v=HERB002040&label=Herb,GUANG ZAO,广枣,fruit of Axillary choerospondias,Fructus Choerospondiatis
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002113,/Detail/?v=HERB002113&label=Herb,HAI SHENG CHUN MAN ZAO,NA,Marine Widgeonweed,Ruppia maritime
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002126,/Detail/?v=HERB002126&label=Herb,HAI ZAO,海藻,seaweed,Sargassum
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002331,/Detail/?v=HERB002331&label=Herb,HONG ZAO,红枣,Jujube Chinese date,Fructus Zizyphi Jujubae
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002347,/Detail/?v=HERB002347&label=Herb,HOU WANG ZAO,NA,NA,Pachydictyon coriaceum
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002351,/Detail/?v=HERB002351&label=Herb,HOU ZAO,猴枣,Macacae Calcalus Gasteris,NA
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002441,/Detail/?v=HERB002441&label=Herb,HUA NAN ZAO JIA,华南皂荚,South China Honeyloeust,Gleditsia fera
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002802,/Detail/?v=HERB002802&label=Herb,JIAN PU ZHAI ZAO,NA,Cambodia Jujube,Ziziphus cambodiana
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB002826,/Detail/?v=HERB002826&label=Herb,JIAN YE ZAO,NA,Mucronated Jujube,Zizyphus mucronata
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003086,/Detail/?v=HERB003086&label=Herb,KA SHI QIAN GOU ZAO,卡氏前沟藻,NA,Amphidinium carterae
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003555,/Detail/?v=HERB003555&label=Herb,LUAN BAN ZAO ZHUI,卵瓣蚤缀,Ovatepetal Sandwort,Arenaria kansuensis var. ovatipeatala
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003568,/Detail/?v=HERB003568&label=Herb,LUE DA AO DING ZAO,NA,Smaller Concave-top Alga,Laurencia majuscula
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003610,/Detail/?v=HERB003610&label=Herb,LUO XUAN ZAO,螺旋藻,Spirulina major Kuetz.,NA
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003647,/Detail/?v=HERB003647&label=Herb,MA DE LI MIAN ZAO ER,马德里绵枣儿,Madrid Squill,Scilla maderensis [Syn. Autonoe madeirensis]
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003974,/Detail/?v=HERB003974&label=Herb,MIAN ZAO,棉枣,Indian Jujube,Ziziphus mauritiana
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB003975,/Detail/?v=HERB003975&label=Herb,MIAN ZAO ER,绵枣儿,Common Squill,Scilla scilloides
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004111,/Detail/?v=HERB004111&label=Herb,NAN SUAN ZAO,南酸枣,Axillary Southem Wildjujube,Choerospondias axillaris
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004388,/Detail/?v=HERB004388&label=Herb,PO LUO MEN ZAO JIA,婆罗门皂荚,Goldenshower Senna Fruit,Cassia fistula
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004723,/Detail/?v=HERB004723&label=Herb,RUAN GU ZAO,软骨藻,Chondria armata (Kutz.) Okam.,NA
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004724,/Detail/?v=HERB004724&label=Herb,RUAN GU ZAO,软骨藻,NA,Chondria armata [Syn. Lophura armata ]
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004759,/Detail/?v=HERB004759&label=Herb,SAN CI ZAO JIA,三刺皂荚,Honeylocust,Gleditsia triacanthos
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004865,/Detail/?v=HERB004865&label=Herb,SHA ZAO,沙枣,Russianolive,Elaeagnus angustifolia
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004866,/Detail/?v=HERB004866&label=Herb,SHA ZAO SHU PI,沙枣树皮,Russianolive Bark,Elaeagnus angustifolia
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB004952,/Detail/?v=HERB004952&label=Herb,SHAN ZHUANG AO DING ZAO,NA,NA,Laurencia palisada
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005028,/Detail/?v=HERB005028&label=Herb,SHENG ZAO,生枣,NA,Chorda filum
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005149,/Detail/?v=HERB005149&label=Herb,SHUANG CHA ZAO,NA,Brown Alga Bifurcaria bifurcata,Bifurcaria bifurcata
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005179,/Detail/?v=HERB005179&label=Herb,SHUI LU ZAO,NA,Amphibian Jujube,Ziziphus amphibia
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005318,/Detail/?v=HERB005318&label=Herb,SUAN ZAO,酸枣,Spine Date,Ziziphus jujuba var. spinosa
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005319,/Detail/?v=HERB005319&label=Herb,SUAN ZAO REN,酸枣仁,Spine Date Seed,Semen Ziziphi Spinosae
MFH0037,枣（大枣、酸枣、黑枣）,枣,枣;大枣;酸枣;黑枣,ZAO;DA ZAO;SUAN ZAO;HEI ZAO,2002_base,2002,卫法监发〔2002〕51号,,https://www.nhc.gov.cn/wjw/gfxwj/200203/5e9768a72af64db89acb45fe30a810af.shtml,active,ZAO,HERB005599,/Detail/?v=HERB005599&label=Herb,TUO YUAN ZHOU XING ZAO,椭圆舟形藻,Ellipse Navicula,Navicula delognei f. elliptica
